"CO","AB","FACID","DIS","FNAME","FSTREET","FCITY","FZIP","FSIC","COID","DISN","CHAPIS","CERR_CODE","TOGT","ROGT","COT","NOXT","SOXT","PMT","PM10T"
30,"SC",128004,"SC","COX COMM OF OR. CO., RSM SWITCH/HUB","29947  AVENIDA DE LAS BANDERAS  STE A","RANCHO SANTA MARGARI","92688",9999,"ORA","SOUTH COAST AQMD","","",.0122128724130088696838753695701614737321,.01074,.02882,.12,.0000601,.00959,.00953246
30,"SC",113092,"SC","COX COMM OR CO INC, COX COMMUNICATIONS","26125  VICTORIA BLVD","CAPISTRANO BEACH","92624",7389,"ORA","SOUTH COAST AQMD","","",.0132476688651353195360473049806686377075,.01165,.02,.13,.0000652,.01042,.01035748
30,"SC",111065,"SC","COX COMMUNICATIONS","17  JOURNEY ST","ALISO VIEJO","92656",4841,"ORA","SOUTH COAST AQMD","","",.00984762337957698430748237434614509893109,.00866,.02,.1,.0000486,.00774,.00769356
30,"SC",139831,"SC","COX COMMUNICATIONS","17521  GILLETTE AVE","IRVINE","92614",4841,"ORA","SOUTH COAST AQMD","","",.008448942460768705935865362747327723447805,.00743,.01918,.09,.0000416,.00664,.00660016
30,"SC",116683,"SC","COX COMMUNICATIONS - ORANGE HUB","2343  HANDY CREEK RD","IRVINE","92602",4841,"ORA","SOUTH COAST AQMD","","",.0190925631112121901296338412554014100523,.01679,.04,.2,.0000941,.01501,.01491994
19,"SC",181385,"SC","COX COMMUNICATIONS - PALOS VERDES MTC","33  PENINSULA CENTER","ROLLING HILLS ESTATE","90274",4813,"LA","SOUTH COAST AQMD","","",.00407095747100295656129178985672049124403,.00358,.00973,.03,.00001999,.0032,.0031808
30,"SC",181305,"SC","COX COMMUNICATIONS CALIFORNIA-ICON","20  ICON","FOOTHILL RANCH","92610",4841,"ORA","SOUTH COAST AQMD","","",.0227427791676142824653172617693882192404,.02,.05,.26,.000119,.01,.00994
33,"SS",154794,"SC","CPC - DILLON ROAD","NW 1/4, SECTION 30,T4S,R8E  OF THE SBM","INDIO","92201",3273,"RIV","SOUTH COAST AQMD","","",,,,,,.81,.405
36,"SC",152654,"SC","CPD INDUSTRIES","4665  STATE ST","MONTCLAIR","91763",3086,"SBD","SOUTH COAST AQMD","","",.0681966335389941344914099529455103747542,.05532,,,,,
36,"SC",194535,"SC","CPG RESOURCES, LLC","849  MERIDIAN ST","IRWINDALE","91010",8742,"SBD","SOUTH COAST AQMD","","",.106352776982536501574577726882336100773,.07429805,,,,,
30,"SC",107644,"SC","CPPG, INC","3911 E MIRALOMA AVE","ANAHEIM","92806",7389,"ORA","SOUTH COAST AQMD","","",.000847727272727272727272727272727272727273,.000373,.00186,.00692,.000032,.000399,.000399
36,"SC",187730,"SC","CPT WINEVILLE LLC","1060 N WINEVILLE AVE","ONTARIO","91764",5921,"SBD","SOUTH COAST AQMD","","",.004430379746835443037974683544303797468354,.0042,,,,,
30,"SC",22914,"SC","CR & R INC","11292  WESTERN AVE","STANTON","90680",4953,"ORA","SOUTH COAST AQMD","","",.4799057857339632336076654096850370495656,.473706204,,,,.1170225,.1123416
30,"SC",68466,"SC","CR TRANSFER, INC.","11232  KNOTT AVE","STANTON","90680",4953,"ORA","SOUTH COAST AQMD","","",.0427812987470360017234612398749051184687,.037753068,.089864306,2.78556727,,.329358568,.204146646592
19,"SC",189266,"SC","CRE 1000 WILSHIRE LLC","1000  WILSHIRE BLVD SUITE 550","LOS ANGELES","90017",6531,"LA","SOUTH COAST AQMD","","",.0103252217420968842392540368433022515351,.00908,.02469,.1,.0000509,.00811,.00806134
30,"SC",46159,"SC","CREST COATING INC","1351-61 S ALLEC ST","ANAHEIM","92805",3479,"ORA","SOUTH COAST AQMD","","",5.7333678611735205561582308914734101792,5.533498284,.441283416,1.639052688,.007564858,.12263036576,.1182694945176
36,"SC",58639,"SC","CRESTLINE-LAKE ARROWHEAD WATER AGENCY","24116  CREST FOREST DR","CRESTLINE","92325",4941,"SBD","SOUTH COAST AQMD","","",.0551435193103527036181050110574854889587,.008767397,.006315505,.028924672,.0001650302,.0035455,.003524227
30,"SC",157009,"SC","CRIMSON CALIFORNIA PIPELINE, LP","985  CHALLENGER ST","BREA","92821",8741,"ORA","SOUTH COAST AQMD","","",1.05470821945985767675242006766541680946,.859418513,,,,,
19,"SC",181699,"SC","CRIMSON CALIFORNIA PIPELINE, LP","3760  KILROY AIRPORT WAY","LONG BEACH","90806",1623,"LA","SOUTH COAST AQMD","","",.00292244712303843529679326813736638617239,.00257,.00699,.03,.0000144,.00229,.00227626
19,"SC",142513,"SC","CRIMSON RESOURCE MANAGEMENT","29007 W HASLEY CANYON RD CASTAIC HILLS FIELD","CASTAIC","91384",1311,"LA","SOUTH COAST AQMD","","",5.49946116654856783472074162339439248702,4.231479925,.1938,2.4972,.00036,.006,.005964
19,"SC",142517,"SC","CRIMSON RESOURCE MANAGEMENT","29007 W HASLEY CANYON RD","CASTAIC","91384",1311,"LA","SOUTH COAST AQMD","","",.9133300964885922118874424747503186604488,.719364919,.255499965,.94899987,.00438,.054749994,.054749994
30,"SC",190310,"SC","CROCKETT GRAPHICS","2900 S FAIRVIEW ST","SANTA ANA","92704",7336,"ORA","SOUTH COAST AQMD","","",2.88720297738333810478099055253363870598,2.017,,,,,
19,"SC",34149,"SC","CROSBY & OVERTON, INC.","1610-30 W 17TH ST","LONG BEACH","90813",4953,"LA","SOUTH COAST AQMD","","",.0370363273164861612515042117930204572804,.030777188,,,,.00065,.0003731
19,"SC",176332,"SC","CROWN CASTLE-CHATSWORTH/OAT 870676","22000  OAT MOUNTAIN MOTORWAY","CHATSWORTH","91313",9999,"LA","SOUTH COAST AQMD","","",.002501705708437571071184898794632704116443,.0022,.00599,.02,.0000123,.00197,.00195818
30,"SC",183052,"SC","CROWN CLEANERS","626 S BROOKHURST ST","ANAHEIM","92804",9999,"ORA","SOUTH COAST AQMD","","",.0363863636363636363636363636363636363636,.03281,.04,.05,.000306,.00388,.00388
36,"SC",71355,"SC","CROWN PRINTERS","250 W RIALTO AVE","SAN BERNARDINO","92408",2759,"SBD","SOUTH COAST AQMD","","",2.03224210815388279560321122436950732196,1.857816196,,,,,
36,"SC",152894,"SC","CSA 79 DEERLICK SEWAGE LIFT STATION","32760  HILLTOP BLVD","RUNNING SPRINGS","92382",7542,"SBD","SOUTH COAST AQMD","","",.00000543552422105981350921082556288378439845,.00000478,.000013,.0000598,.0000000268,.00000427,.00000424438
36,"SC",152905,"SC","CSA53B 'C' STATION SEWAGE LIFT STATION","41300 N SHORE DR","FAWNSKIN","92333",3499,"SBD","SOUTH COAST AQMD","","",.00002183306800090971116670457129861269047078,.0000192,.0000523,.00024,.000000108,.0000172,.0000170968
30,"SC",187178,"SC","CSHV STADIUM TOWERS LLC","2400 E KATELLA AVE","ANAHEIM","92806",9999,"ORA","SOUTH COAST AQMD","","",.000852854218785535592449397316352058221515,.00075,.00204,.00938,.0000042,.00067,.00066598
33,"SC",168396,"SC","CST ORGANIC RECYCLING - RIV STORAGE YARD","VARIOUS LOCATIONS IN SCAQMD","RIVERSIDE","92509",5093,"RIV","SOUTH COAST AQMD","","",1.17602887082101432795087559699795314988,1.034199789,8.51936905,5.87039587,.006034539,6.804095007,2.847299909958
33,"SS",154617,"SC","CSU SAN BERNARDINO","37500  COOK ST","PALM DESERT","92211",9999,"RIV","SOUTH COAST AQMD","","",.0240900685917569408292979074993142593755,.0139515,.12658,.19,.0008222,.01557875,.015498485
36,"SC",23043,"SC","CSU, SAN BERNARDINO","5500  UNIVERSITY PKY","SAN BERNARDINO","92407",9411,"SBD","SOUTH COAST AQMD","","",.528689709308410638284641275501209849502,.330439711,1.592035,2.42763,.013379786,.4031303777,.34869434159
30,"SC",171254,"SC","CTC CABLE CORPORATION","2026  MCGRAW AVE","IRVINE","92614",3643,"ORA","SOUTH COAST AQMD","","",.000426427109392767796224698658176029110757,.000375,.00102,.00469,.0000021,.000335,.00033299
36,"SC",63530,"SC","CUCAMONGA COUNTY WATER DISTRICT","5815  ETIWANDA AVE","RANCHO CUCAMONGA","91739",9999,"SBD","SOUTH COAST AQMD","","",.001599954514441664771435069365476461223561,.001407,.00384,.01758,.00000789,.001257,.001249458
36,"SC",111031,"SC","CUCAMONGA COUNTY WATER DISTRICT","5439  DUNCASTER PL","RANCHO CUCAMONGA","91739",8211,"SBD","SOUTH COAST AQMD","","",.000533318171480554923811689788492153741187,.000469,.00128,.00586,.00000263,.000419,.000416486
36,"SC",113211,"SC","CUCAMONGA COUNTY WATER DISTRICT","VARIOUS LOCATIONS IN SCAQMD","RANCHO CUCAMONGA","91729",4941,"SBD","SOUTH COAST AQMD","","",.002666590857402774619058448942460768705935,.002345,.0064,.0293,.00001315,.002095,.00208243
36,"SC",128537,"SC","CUCAMONGA COUNTY WATER DISTRICT","6191  AMETHYST ST","RANCHO CUCAMONGA","91730",9224,"SBD","SOUTH COAST AQMD","","",.000533318171480554923811689788492153741187,.000469,.00128,.00586,.00000263,.000419,.000416486
36,"SC",128605,"SC","CUCAMONGA COUNTY WATER DISTRICT","10440  ASHFORD ST","RANCHO CUCAMONGA","91729",4941,"SBD","SOUTH COAST AQMD","","",.002133272685922219695246759153968614964748,.001876,.00512,.02344,.00001052,.001676,.001665944
36,"SC",130693,"SC","CUCAMONGA COUNTY WATER DISTRICT","VARIOUS LOCATIONS IN SCAQMD","RANCHO CUCAMONGA","91729",1711,"SBD","SOUTH COAST AQMD","","",.000533318171480554923811689788492153741187,.000469,.00128,.00586,.00000263,.000419,.000416486
36,"SC",132413,"SC","CUCAMONGA COUNTY WATER DISTRICT","6615  ETIWANDA AVE","RANCHO CUCAMONGA","91739",8211,"SBD","SOUTH COAST AQMD","","",.000533318171480554923811689788492153741187,.000469,.00128,.00586,.00000263,.000419,.000416486
36,"SC",131487,"SC","CUCAMONGA COUNTY WATER DISTRICT/3C","12536  23 RD","RANCHO CUCAMONGA","91739",8211,"SBD","SOUTH COAST AQMD","","",.000533318171480554923811689788492153741187,.000469,.00128,.00586,.00000263,.000419,.000416486
36,"SC",183032,"SC","CUCAMONGA VALLEY WATER DIST PUMP STN 5","5263  AMETHYST ST","RANCHO CUCAMONGA","91737",4941,"SBD","SOUTH COAST AQMD","","",.000533318171480554923811689788492153741187,.000469,.00128,.00586,.00000263,.000419,.000416486
36,"SC",183033,"SC","CUCAMONGA VALLEY WATER DIST PUMP STN 6B","4827  HAVEN AVE","RANCHO CUCAMONGA","91737",4941,"SBD","SOUTH COAST AQMD","","",.000533318171480554923811689788492153741187,.000469,.00128,.00586,.00000263,.000419,.000416486
36,"SC",183030,"SC","CUCAMONGA VALLEY WATER DIST PUMP STN 7B","10578  SNOWDROP RD","RANCHO CUCAMONGA","91737",4941,"SBD","SOUTH COAST AQMD","","",.000533318171480554923811689788492153741187,.000469,.00128,.00586,.00000263,.000419,.000416486
36,"SC",108853,"SC","CUCAMONGA VALLEY WATER DISTRICT","7880  ALMOND ST","RANCHO CUCAMONGA","91701",4941,"SBD","SOUTH COAST AQMD","","",.000533318171480554923811689788492153741187,.000469,.00128,.00586,.00000263,.000419,.000416486
36,"SC",150485,"SC","CUCAMONGA VALLEY WATER DISTRICT","5100  ETIWANDA AVE","RANCHO CUCAMONGA","91729",4941,"SBD","SOUTH COAST AQMD","","",.000533318171480554923811689788492153741187,.000469,.00128,.00586,.00000263,.000419,.000416486
36,"SC",150486,"SC","CUCAMONGA VALLEY WATER DISTRICT","RESERVOIR 4 D","RANCHO CUCAMONGA","91729",4941,"SBD","SOUTH COAST AQMD","","",.000533318171480554923811689788492153741187,.000469,.00128,.00586,.00000263,.000419,.000416486
